,bbox,text,conf,time_s,current_frame
215,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.23,0.9071746464064455,6.1,183
216,"[[152, 6], [176, 6], [176, 34], [152, 34]]",0,0.47572878695008325,6.1,183
217,"[[15, 9], [33, 9], [33, 31], [15, 31]]",1,0.9987162897755866,6.133333333333334,184
218,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.22,0.9144778769481317,6.133333333333334,184
219,"[[152, 6], [176, 6], [176, 34], [152, 34]]",0,0.4826969116939354,6.133333333333334,184
220,"[[60, 8], [126, 8], [126, 34], [60, 34]]",01.21,0.5952372900116358,6.166666666666667,185
221,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.20,0.9165679268559178,6.2,186
222,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01:19,0.6272035636096209,6.233333333333333,187
223,"[[17, 9], [33, 9], [33, 31], [17, 31]]",1,0.9923814759965843,6.266666666666667,188
224,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01:18,0.6086957940387573,6.266666666666667,188
225,"[[17, 9], [31, 9], [31, 33], [17, 33]]",1,0.9996967545603184,6.3,189
226,"[[60, 8], [126, 8], [126, 34], [60, 34]]",01.17,0.40953865670587164,6.3,189
227,"[[17, 9], [31, 9], [31, 33], [17, 33]]",1,0.9997191626339941,6.333333333333333,190
228,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01:16,0.6602956219449531,6.333333333333333,190
229,"[[17, 9], [31, 9], [31, 31], [17, 31]]",1,0.9983638070750978,6.366666666666666,191
230,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01:15,0.6774847740644021,6.366666666666666,191
231,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01:14,0.7003642872333894,6.4,192
232,"[[-0.8700221858486124, -1.8710732133004209], [38.81736855636096, 8.969255406209404], [29.87002218584861, 36.87107321330042], [-7.817368556360963, 26.030744593790597]]",I1,0.1064381023829333,6.4,192
233,"[[15, 9], [33, 9], [33, 31], [15, 31]]",1,0.9996314388423002,6.433333333333334,193
234,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.13,0.5996291432419764,6.433333333333334,193
235,"[[17, 9], [33, 9], [33, 33], [17, 33]]",1,0.9996865041422467,6.466666666666667,194
236,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01:12,0.6803898855692748,6.466666666666667,194
237,"[[60, 8], [126, 8], [126, 34], [60, 34]]",01:11,0.6684634471451292,6.5,195
238,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01:10,0.5963562098436059,6.533333333333333,196
239,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.09,0.9709560457909601,6.566666666666666,197
240,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.08,0.9622269260948875,6.6,198
241,"[[17, 9], [31, 9], [31, 33], [17, 33]]",1,0.9997275061298438,6.633333333333334,199
242,"[[60, 8], [126, 8], [126, 34], [60, 34]]",01.07,0.9560637878895596,6.633333333333334,199
243,"[[152, 6], [176, 6], [176, 34], [152, 34]]",0,0.4112963277790393,6.633333333333334,199
244,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.06,0.5980831058549433,6.666666666666667,200
245,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.05,0.9741584972549358,6.7,201
246,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.04,0.8585053714588127,6.733333333333333,202
247,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.03,0.9140242749586388,6.766666666666667,203
248,"[[17, 11], [31, 11], [31, 33], [17, 33]]",1,0.9991896602695114,6.8,204
249,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.02,0.9398075413734882,6.8,204
250,"[[60, 8], [126, 8], [126, 34], [60, 34]]",01.01,0.9491390834036144,6.833333333333333,205
251,"[[60, 8], [128, 8], [128, 34], [60, 34]]",01.00,0.9703083223301203,6.866666666666666,206
252,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.59,0.9942631743197627,6.9,207
253,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.58,0.9992782311895286,6.933333333333334,208
254,"[[60, 8], [126, 8], [126, 34], [60, 34]]",00.57,0.999548648456603,6.966666666666667,209
255,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.56,0.9994322613263383,7.0,210
256,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.55,0.9962526151500619,7.033333333333333,211
257,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.54,0.9995079158087304,7.066666666666666,212
258,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.53,0.9994278894469363,7.1,213
259,"[[60, 8], [126, 8], [126, 34], [60, 34]]",00.52,0.9966236630804055,7.133333333333334,214
260,"[[60, 8], [126, 8], [126, 34], [60, 34]]",00.51,0.893264364553918,7.166666666666667,215
261,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.50,0.9915385058909385,7.2,216
262,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.49,0.9930141999523867,7.233333333333333,217
263,"[[15, 9], [31, 9], [31, 33], [15, 33]]",1,0.9996179707205535,7.266666666666667,218
264,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.48,0.9075564157717194,7.266666666666667,218
265,"[[155, 9], [175, 9], [175, 33], [155, 33]]",0,0.9999841452273337,7.266666666666667,218
266,"[[60, 8], [126, 8], [126, 34], [60, 34]]",00.47,0.6691651944629037,7.3,219
267,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.46,0.5852824102559835,7.333333333333333,220
268,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.45,0.9927346945889768,7.366666666666666,221
269,"[[60, 8], [128, 8], [128, 34], [60, 34]]",00.44,0.9392859499455877,7.4,222
